,0
8512,"['year', 'old', 'girl', 'said', 'drunk', 'one', 'one', 'several', 'moreover', 'husband', 'yet', 'buried', 'four', 'year', 'old', 'son', 'boiler', 'house', 'slept', 'ran', 'away', 'son']"
8513,"['snake', 'head', 'become', 'must', 'militarily', 'defend', 'fall', 'later']"
8514,"['suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'employee', 'state', 'agency', 'exclusion', 'zone', 'management', 'said', 'running', 'away', 'irradiated']"
8515,"['fierce', 'battle', 'traffic', 'light']"
8516,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8517,"['absolutely', 'hate', 'era', 'political', 'play', 'petty', 'via', 'social', 'media', 'rent', 'covid', 'education']"
8518,"['march', 'fraud', 'prevention', 'month', 'eager', 'help', 'war', 'made', 'vulnerable', 'unscrupulous', 'crisis', 'exploitation']"
8519,"['ready', 'clap', 'swan', 'lake', 'ballet', 'tour', 'russia', 'money', 'kill', 'future', 'every', 'bought', 'death', 'like']"
8520,"['year', 'old', 'girl', 'said', 'drunk', 'one', 'one', 'several', 'moreover', 'husband', 'yet', 'buried', 'four', 'year', 'old', 'son', 'boiler', 'house', 'slept', 'ran', 'away', 'son']"
8521,"['artillery', 'bunch', 'hardware', 'self', 'recovery', 'vehicle']"
8522,"['thread', 'first', 'first', 'go', 'streets', 'protest', 'show', 'support', 'pressure', 'government', 'provide', 'military', 'aid', 'impose', 'russia', 'total', 'disconnection', 'swift', 'oil', 'ban']"
8523,"['fact', 'badly', 'russia', 'brag', 'openly']"
8524,"['thread', 'first', 'first', 'go', 'streets', 'protest', 'show', 'support', 'pressure', 'government', 'provide', 'military', 'aid', 'impose', 'russia', 'total', 'disconnection', 'swift', 'oil', 'ban']"
8525,"['please', 'stop', 'talking', 'slap', 'talk', 'maybe', 'still', 'earn', 'millions', 'lot', 'people', 'dying', 'war', 'hunger']"
8526,"['ongoing', 'aggression', 'region']"
8527,"['one', 'sign', 'throw', 'war', 'cannon', 'fodder', 'dig', 'build', 'extremely', 'radioactive', 'red', 'forest', 'near', 'nuclear', 'power', 'plant', 'source', 'head', 'exclusion', 'zone', 'agency', 'thread']"
8528,"['another', 'horrific', 'story', 'woman', 'son', 'husband', 'got', 'got', 'days', 'room', 'survive', 'stopped', 'talking', 'boy', 'hospital']"
8529,"['ruined', 'illegally', 'people', 'russia', 'still', 'trapped']"
8530,"['disturbing', 'poll', 'tidbit', 'seen', 'today', 'admiration', 'butcher', 'unpatriotic', 'need', 'crystal', 'ball', 'guess', 'vast', 'majority', 'benedict', 'mean']"
8531,"['army', 'bombed', 'complex', 'military', 'institute', 'tank', 'sure', 'date', 'probably', 'march']"
8532,"['russia', 'war', 'aggression', 'criminal', 'offense', 'anyone', 'publicly', 'war', 'may', 'liable', 'prosecution', 'z', 'symbol', 'german', 'security', 'keeping', 'eye', 'use', 'symbol', 'ministry', 'interior']"
8533,"['warning', 'graphic', 'video', 'population', 'living', 'outside', 'major', 'poor', 'invasion', 'opportunity', 'steal', 'something', 'bring', 'home', 'video']"
8534,"['took', 'turns', 'raping', 'woman', 'several', 'days', 'front', 'year', 'old', 'son', 'later', 'wounds', 'source', 'defense', 'ministry']"
8535,"['trump', 'situational', 'awareness', 'realize', 'time', 'pesky']"
8536,"['tank', 'burning', 'hit', 'thing', 'stand', 'near', 'though']"
8537,"['let', 'start', 'old', 'man', 'sadly', 'ca', 'get', 'way', 'credit', 'vaccine', 'nothing', 'responsibility', 'inflation', 'gas', 'price', 'fiasco', 'invasion', 'watch']"
8538,"['fascist', 'killer', 'wave', 'flag', 'want', 'feel', 'sick', 'stupidity', 'russia']"
8539,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8540,"['world', 'worst', 'nuclear', 'accident', 'article', 'life', 'current', 'worth', 'read', 'light', 'russia', 'invasion', 'impact', 'red', 'forest']"
8541,"['march', 'besieged', 'city', 'three', 'battle', 'among', 'dead', 'source', 'staff']"
8542,"['believe', 'anyone', 'trust', 'beautiful', 'verbal', 'real', 'situation', 'battlefield', 'important', 'thing', 'give', 'anything', 'fight', 'every', 'meter', 'land', 'every', 'person']"
8543,"['streets', 'cemetery', 'everywhere']"
8544,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8545,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8546,"['month', 'ago', 'war', 'people', 'internally', 'country']"
8547,"['another', 'arctic', 'tractor', 'gear', 'region']"
8548,"['person', 'power', 'trump']"
8549,['another']
8550,"['lie', 'narrow', 'trench', 'hastily', 'dug', 'frozen', 'earth', 'constant', 'drumbeat', 'shelling', 'said', 'mean']"
8551,"['facing', 'indigenous', 'people', 'advocate', 'knew', 'well', 'ca', 'ravage', 'numerous', 'north', 'forcing', 'one', 'us', 'help']"
8552,"['chemical', 'detectable', 'might', 'used', 'war', 'common', 'feature', 'russia', 'communist', 'party', 'however', 'difficult', 'tell', 'going', 'use', 'massively']"
8553,"['trump', 'enemy', 'people']"
8554,"['link', 'leak', 'last', 'comes', 'long', 'casino', 'hack', 'attached', 'image', 'beautifully', 'written']"
8555,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8556,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8557,"['boy', 'cat', 'lost', 'crossing', 'border']"
8558,"['son', 'cried', 'times', 'talk', 'woman', 'sexually', 'agreed', 'one', 'reason', 'dispel', 'rape', 'shocking', 'true']"
8559,"['russia', 'war', 'aggression', 'criminal', 'offense', 'anyone', 'publicly', 'war', 'may', 'liable', 'prosecution', 'z', 'symbol', 'german', 'security', 'keeping', 'eye', 'use', 'symbol', 'ministry', 'interior']"
8560,"['one', 'sign', 'throw', 'war', 'cannon', 'fodder', 'dig', 'build', 'extremely', 'radioactive', 'red', 'forest', 'near', 'nuclear', 'power', 'plant', 'source', 'head', 'exclusion', 'zone', 'agency', 'thread']"
8561,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8562,"['today', 'good', 'time', 'reminder', 'russia', 'everything', 'appear', 'good', 'guy', 'humanitarian', 'needless', 'war', 'gain', 'single', 'inch', 'territory', 'sanction', 'relief', 'regroup', 'till', 'later']"
8563,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8564,"['new', 'china', 'military', 'assistance', 'russia', 'far', 'per']"
8565,"['uncommon', 'vehicle', 'articulated', 'terrain', 'vehicle']"
8566,"['drone', 'dropping', 'munitions', 'onto', 'serious', 'toll', 'circa', 'command', 'trucks', 'supply', 'trucks', 'previously', 'posted', 'usually', 'munitions', 'used']"
8567,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8568,"['russia', 'evil', 'anti', 'personnel', 'mines', 'medallion', 'mines', 'produced', 'russia', 'happy', 'kill', 'sensor', 'within', 'ground', 'little', 'explode']"
8569,"['one', 'sign', 'throw', 'war', 'cannon', 'fodder', 'dig', 'build', 'extremely', 'radioactive', 'red', 'forest', 'near', 'nuclear', 'power', 'plant', 'source', 'head', 'exclusion', 'zone', 'agency', 'thread']"
8570,"['boy', 'cat', 'lost', 'crossing', 'border']"
8571,"['disturbing', 'poll', 'tidbit', 'seen', 'today', 'admiration', 'butcher', 'unpatriotic', 'need', 'crystal', 'ball', 'guess', 'vast', 'majority', 'benedict', 'mean']"
8572,"['director', 'latest', 'bond', 'film', 'time', 'die', 'came', 'world', 'central', 'kitchen', 'project', 'provide', 'food', 'response', 'humanitarian', 'climate', 'community', 'crises']"
8573,"['russia', 'said', 'cut', 'back', 'military', 'near', 'despite', 'pull', 'back', 'near', 'capital', 'northern', 'city', 'surprising', 'ca']"
8574,"['lieutenant', 'ken', 'ree', 'former', 'seal', 'operator', 'currently', 'fighting', 'part', 'foreign', 'legion']"
8575,"['saying', 'remember', 'alamo', 'suspect', 'soon', 'similar', 'saying', 'remember', 'photo']"
8576,"['world', 'worst', 'nuclear', 'accident', 'article', 'life', 'current', 'worth', 'read', 'light', 'russia', 'invasion', 'impact', 'red', 'forest']"
8577,"['facing', 'indigenous', 'people', 'advocate', 'knew', 'well', 'ca', 'ravage', 'numerous', 'north', 'forcing', 'one', 'us', 'help']"
8578,"['one', 'sign', 'throw', 'war', 'cannon', 'fodder', 'dig', 'build', 'extremely', 'radioactive', 'red', 'forest', 'near', 'nuclear', 'power', 'plant', 'source', 'head', 'exclusion', 'zone', 'agency', 'thread']"
8579,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8580,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8581,"['collapse', 'russia', 'join', 'us', 'discord', 'stand', 'follow', 'us']"
8582,"['middle', 'war', 'cat', 'human']"
8583,"['ruined', 'illegally', 'people', 'russia', 'still', 'trapped']"
8584,"['russia', 'war', 'aggression', 'criminal', 'offense', 'anyone', 'publicly', 'war', 'may', 'liable', 'prosecution', 'z', 'symbol', 'german', 'security', 'keeping', 'eye', 'use', 'symbol', 'ministry', 'interior']"
8585,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8586,"['highway', 'north', 'carefully', 'guide', 'anti', 'tank', 'mines', 'set', 'destroy', 'advancing', 'armor', 'passable', 'impassable', 'plodding', 'large', 'armor', 'terrifying', 'russia']"
8587,"['even', 'dead', 'many', 'older', 'deeply', 'elderly', 'lady', 'said', 'lived', 'strength', 'face', 'another', 'war']"
8588,"['ongoing', 'aggression', 'military', 'equipment', 'city']"
8589,"['credible', 'systematic', 'starvation', 'waiting', 'watching', 'people', 'dying', 'starvation', 'going', 'war', 'discriminate', 'internationally']"
8590,"['media', 'would', 'think', 'power', 'would', 'dare', 'bring', 'bad', 'news', 'wrath', 'like', 'palace', 'intrigue', 'interested', 'real', 'picture', 'protecting']"
8591,"['nuclear', 'policy', 'administration', 'policy', 'nuclear', 'extreme', 'news', 'news', 'center']"
8592,"['ruined', 'illegally', 'people', 'russia', 'still', 'trapped']"
8593,"['yes', 'trapped', 'fled', 'donate', 'totally', 'useless', 'collaborate', 'spend', 'fancy', 'back', 'new', 'russia', 'totally', 'corrupted']"
8594,['war']
8595,"['trump', 'far', 'benedict', 'notorious', 'traitor', 'famously', 'said', 'lead', 'back', 'even', 'many', 'turned', 'russia', 'leader', 'trump', 'ca', 'let', 'go']"
8596,"['mass', 'common', 'across', 'massacre', 'rubble', 'way', 'identify', 'find', 'mass', 'burial', 'must', 'keep', 'living', 'safe', 'quiet', 'suburbia']"
8597,"['talking', 'shelling', 'pretty', 'intense', 'still', 'explaining', 'destruction', 'people', 'city']"
8598,"['courage', 'war', 'turkey']"
8599,"['german', 'think', 'energy', 'boycott', 'manageable', 'drop', 'even', 'german', 'people', 'already', 'hit', 'inflation', 'policy', 'inhuman', 'getting', 'hit', 'hard', 'inflation', 'russia']"
8600,"['terrifying', 'drone', 'footage', 'taken', 'russia']"
8601,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8602,"['difference', 'russia', 'kill', 'live']"
8603,['largely']
8604,"['war', 'russia', 'focus', 'key', 'russia', 'news', 'news', 'center']"
8605,"['russia', 'war', 'news', 'daily', 'march']"
8606,"['army', 'surrender', 'artillery', 'left', 'die', 'came', 'alive']"
8607,"['year', 'old', 'girl', 'said', 'drunk', 'one', 'one', 'several', 'moreover', 'husband', 'yet', 'buried', 'four', 'year', 'old', 'son', 'boiler', 'house', 'slept', 'ran', 'away', 'son']"
8608,"['today', 'travelled', 'north', 'get', 'desperately', 'food', 'month', 'zoo', 'suffering', 'behind', 'dropping', 'east', 'south', 'east', 'fighting', 'fierce', 'constant', 'sound', 'artillery']"
8609,"['disturbing', 'poll', 'tidbit', 'seen', 'today', 'admiration', 'butcher', 'unpatriotic', 'need', 'crystal', 'ball', 'guess', 'vast', 'majority', 'benedict', 'mean']"
8610,"['saying', 'free', 'nation', 'right', 'invade', 'world', 'dictator', 'invasion', 'un']"
8611,"['media', 'would', 'think', 'power', 'would', 'dare', 'bring', 'bad', 'news', 'wrath', 'like', 'palace', 'intrigue', 'interested', 'real', 'picture', 'protecting']"
8612,"['everything', 'going', 'please', 'stop', 'talking', 'horror', 'need', 'defend', 'country']"
8613,"['somewhere', 'east', 'country', 'another', 'vehicle']"
8614,"['propaganda', 'misinformation', 'beware', 'propaganda', 'get', 'biological', 'research']"
8615,"['one', 'sign', 'throw', 'war', 'cannon', 'fodder', 'dig', 'build', 'extremely', 'radioactive', 'red', 'forest', 'near', 'nuclear', 'power', 'plant', 'source', 'head', 'exclusion', 'zone', 'agency', 'thread']"
8616,"['fight', 'fight', 'keep', 'fundamental', 'government', 'would', 'kill']"
8617,"['year', 'old', 'girl', 'said', 'drunk', 'one', 'one', 'several', 'moreover', 'husband', 'yet', 'buried', 'four', 'year', 'old', 'son', 'boiler', 'house', 'slept', 'ran', 'away', 'son']"
8618,"['hold', 'bilateral', 'external', 'minister', 'secretary', 'state', 'global', 'economy', 'pacific', 'worsening', 'humanitarian', 'situation']"
8619,"['drone', 'dropping', 'least', 'double', 'taps', 'impressive', 'russia']"
8620,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8621,"['totally', 'helicopter']"
8622,"['russia', 'liberation', 'operation', 'pure', 'destruction']"
8623,"['army', 'next', 'battle', 'tank', 'blown', 'javelin', 'brigade']"
8624,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8625,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8626,"['missing', 'reporter', 'levin', 'near', 'last', 'time', 'got', 'touch', 'district', 'march', 'see', 'notify', 'right', 'people']"
8627,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8628,"['world', 'worst', 'nuclear', 'accident', 'article', 'life', 'current', 'worth', 'read', 'light', 'russia', 'invasion', 'impact', 'red', 'forest']"
8629,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8630,"['totally', 'helicopter']"
8631,"['uncommon', 'vehicle', 'articulated', 'terrain', 'vehicle']"
8632,"['media', 'would', 'think', 'power', 'would', 'dare', 'bring', 'bad', 'news', 'wrath', 'like', 'palace', 'intrigue', 'interested', 'real', 'picture', 'protecting']"
8633,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8634,"['let', 'sink', 'trump', 'help', 'narcissistic', 'pathological']"
8635,"['phone', 'call', 'uncle', 'russia', 'pow', 'truth', 'army', 'war', 'initiate', 'prisoner', 'exchange', 'video', 'security', 'service', 'translation', 'thread']"
8636,"['totally', 'helicopter']"
8637,"['totally', 'helicopter']"
8638,"['totally', 'helicopter']"
8639,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
8640,"['least', 'railway', 'throughout', 'recent', 'days', 'today', 'apology', 'people', 'propaganda', 'people', 'detention', 'mean', 'criminal', 'case']"
8641,"['seem', 'people', 'money', 'power', 'never', 'satisfied', 'take', 'much', 'pleasure', 'hateful']"
8642,"['million', 'people', 'left', 'since', 'beginning', 'war', 'people', 'left', 'million', 'thousand', 'thousand', 'according', 'un', 'received', 'time']"
